timestamp|event_type|attempt_number|global_index|question_uid
2026-03-29 13:26:58|RESTART||904|804c7f0f-465f-4e22-84f8-505ee236c6b1
2026-03-29 13:28:15|QUESTION_SENT||904|804c7f0f-465f-4e22-84f8-505ee236c6b1
2026-03-29 13:29:08|JSON_VERIFIED||904|804c7f0f-465f-4e22-84f8-505ee236c6b1
2026-03-29 13:29:08|QUESTION|1|904|804c7f0f-465f-4e22-84f8-505ee236c6b1
2026-03-29 13:29:08|JSON_SAVED||904|804c7f0f-465f-4e22-84f8-505ee236c6b1
2026-03-29 13:29:08|QUESTION_ADVANCE||905|6d2d7181-9a43-49ed-a7e7-f791b7677764
2026-03-29 13:31:29|QUESTION_SENT||905|6d2d7181-9a43-49ed-a7e7-f791b7677764
2026-03-29 13:32:05|JSON_VERIFIED||905|6d2d7181-9a43-49ed-a7e7-f791b7677764
2026-03-29 13:32:05|QUESTION|2|905|6d2d7181-9a43-49ed-a7e7-f791b7677764
2026-03-29 13:32:05|JSON_SAVED||905|6d2d7181-9a43-49ed-a7e7-f791b7677764
2026-03-29 13:32:05|QUESTION_ADVANCE||906|fb2545be-ef1c-4301-8efb-6e51b00d7d03
2026-03-29 13:34:44|QUESTION_SENT||906|fb2545be-ef1c-4301-8efb-6e51b00d7d03
2026-03-29 13:35:27|JSON_VERIFIED||906|fb2545be-ef1c-4301-8efb-6e51b00d7d03
2026-03-29 13:35:27|QUESTION|3|906|fb2545be-ef1c-4301-8efb-6e51b00d7d03
2026-03-29 13:35:27|JSON_SAVED||906|fb2545be-ef1c-4301-8efb-6e51b00d7d03
2026-03-29 13:35:27|QUESTION_ADVANCE||907|a939e9d5-87fe-4bee-aaa7-112247bdef54
2026-03-29 13:37:58|QUESTION_SENT||907|a939e9d5-87fe-4bee-aaa7-112247bdef54
2026-03-29 13:38:34|JSON_VERIFIED||907|a939e9d5-87fe-4bee-aaa7-112247bdef54
2026-03-29 13:38:34|QUESTION|4|907|a939e9d5-87fe-4bee-aaa7-112247bdef54
2026-03-29 13:38:34|JSON_SAVED||907|a939e9d5-87fe-4bee-aaa7-112247bdef54
2026-03-29 13:38:34|QUESTION_ADVANCE||908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc
2026-03-29 13:41:13|QUESTION_SENT||908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc
2026-03-29 13:41:53|JSON_VERIFIED||908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc
2026-03-29 13:41:53|QUESTION|5|908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc
2026-03-29 13:41:53|JSON_SAVED||908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc
2026-03-29 13:41:53|QUESTION_ADVANCE||909|89b9af30-e7fb-440c-88c9-dc1a4439efbc
2026-03-29 13:44:28|QUESTION_SENT||909|89b9af30-e7fb-440c-88c9-dc1a4439efbc
2026-03-29 13:47:43|QUESTION_SENT||909|89b9af30-e7fb-440c-88c9-dc1a4439efbc
2026-03-29 13:48:38|JSON_VERIFIED||909|89b9af30-e7fb-440c-88c9-dc1a4439efbc
2026-03-29 13:48:38|QUESTION|6|909|89b9af30-e7fb-440c-88c9-dc1a4439efbc
2026-03-29 13:48:38|JSON_SAVED||909|89b9af30-e7fb-440c-88c9-dc1a4439efbc
2026-03-29 13:48:38|QUESTION_ADVANCE||910|427ae094-0c17-4698-997b-571457116f79
2026-03-29 13:50:58|QUESTION_SENT||910|427ae094-0c17-4698-997b-571457116f79
2026-03-29 13:51:29|JSON_VERIFIED||910|427ae094-0c17-4698-997b-571457116f79
2026-03-29 13:51:29|QUESTION|7|910|427ae094-0c17-4698-997b-571457116f79
2026-03-29 13:51:29|JSON_SAVED||910|427ae094-0c17-4698-997b-571457116f79
2026-03-29 13:51:29|QUESTION_ADVANCE||911|ddd6637c-94c0-462d-a8d3-e623186dd0d2
2026-03-29 13:54:12|QUESTION_SENT||911|ddd6637c-94c0-462d-a8d3-e623186dd0d2
2026-03-29 13:59:12|QUESTION_SENT||911|ddd6637c-94c0-462d-a8d3-e623186dd0d2
2026-03-29 14:02:27|QUESTION_SENT||911|ddd6637c-94c0-462d-a8d3-e623186dd0d2
2026-03-29 14:03:21|JSON_VERIFIED||911|ddd6637c-94c0-462d-a8d3-e623186dd0d2
2026-03-29 14:03:21|QUESTION|8|911|ddd6637c-94c0-462d-a8d3-e623186dd0d2
2026-03-29 14:03:21|JSON_SAVED||911|ddd6637c-94c0-462d-a8d3-e623186dd0d2
2026-03-29 14:03:21|QUESTION_ADVANCE||912|c7b8a7ba-9930-430b-8eab-4123959227c3
2026-03-29 14:05:42|QUESTION_SENT||912|c7b8a7ba-9930-430b-8eab-4123959227c3
2026-03-29 14:09:59|QUESTION_SENT||912|c7b8a7ba-9930-430b-8eab-4123959227c3
2026-03-29 14:10:37|JSON_VERIFIED||912|c7b8a7ba-9930-430b-8eab-4123959227c3
2026-03-29 14:10:37|QUESTION|9|912|c7b8a7ba-9930-430b-8eab-4123959227c3
2026-03-29 14:10:37|JSON_SAVED||912|c7b8a7ba-9930-430b-8eab-4123959227c3
2026-03-29 14:10:37|QUESTION_ADVANCE||913|f6fd258b-4634-41a2-b84e-47c888d23589
2026-03-29 14:13:13|QUESTION_SENT||913|f6fd258b-4634-41a2-b84e-47c888d23589
2026-03-29 14:20:10|QUESTION_SENT||913|f6fd258b-4634-41a2-b84e-47c888d23589
2026-03-29 14:21:06|JSON_VERIFIED||913|f6fd258b-4634-41a2-b84e-47c888d23589
2026-03-29 14:21:06|QUESTION|10|913|f6fd258b-4634-41a2-b84e-47c888d23589
2026-03-29 14:21:06|JSON_SAVED||913|f6fd258b-4634-41a2-b84e-47c888d23589
2026-03-29 14:21:06|QUESTION_ADVANCE||914|623672ca-e7e5-4ae2-acb6-feca67f48bbb
2026-03-29 14:23:25|QUESTION_SENT||914|623672ca-e7e5-4ae2-acb6-feca67f48bbb
2026-03-29 14:23:58|JSON_VERIFIED||914|623672ca-e7e5-4ae2-acb6-feca67f48bbb
2026-03-29 14:23:58|QUESTION|11|914|623672ca-e7e5-4ae2-acb6-feca67f48bbb
2026-03-29 14:23:58|JSON_SAVED||914|623672ca-e7e5-4ae2-acb6-feca67f48bbb
2026-03-29 14:23:58|QUESTION_ADVANCE||915|a4bd83d3-a057-470f-a208-3c1c03da0278
2026-03-29 14:26:40|QUESTION_SENT||915|a4bd83d3-a057-470f-a208-3c1c03da0278
2026-03-29 14:27:24|JSON_VERIFIED||915|a4bd83d3-a057-470f-a208-3c1c03da0278
2026-03-29 14:27:24|QUESTION|12|915|a4bd83d3-a057-470f-a208-3c1c03da0278
2026-03-29 14:27:24|JSON_SAVED||915|a4bd83d3-a057-470f-a208-3c1c03da0278
2026-03-29 14:27:24|QUESTION_ADVANCE||916|816ebdc8-49ca-49c6-b87c-7cb62f09cf39
2026-03-29 14:29:55|QUESTION_SENT||916|816ebdc8-49ca-49c6-b87c-7cb62f09cf39
2026-03-29 14:30:30|JSON_VERIFIED||916|816ebdc8-49ca-49c6-b87c-7cb62f09cf39
2026-03-29 14:30:30|QUESTION|13|916|816ebdc8-49ca-49c6-b87c-7cb62f09cf39
2026-03-29 14:30:30|JSON_SAVED||916|816ebdc8-49ca-49c6-b87c-7cb62f09cf39
2026-03-29 14:30:30|QUESTION_ADVANCE||917|d6655160-dfae-4dd0-9485-5d169beaeb9a
2026-03-29 14:33:10|QUESTION_SENT||917|d6655160-dfae-4dd0-9485-5d169beaeb9a
2026-03-29 14:34:07|JSON_VERIFIED||917|d6655160-dfae-4dd0-9485-5d169beaeb9a
2026-03-29 14:34:07|QUESTION|14|917|d6655160-dfae-4dd0-9485-5d169beaeb9a
2026-03-29 14:34:07|JSON_SAVED||917|d6655160-dfae-4dd0-9485-5d169beaeb9a
2026-03-29 14:34:07|QUESTION_ADVANCE||918|212b171d-6494-4762-9955-27aa8c3b342f
2026-03-29 14:36:24|QUESTION_SENT||918|212b171d-6494-4762-9955-27aa8c3b342f
2026-03-29 14:37:23|JSON_VERIFIED||918|212b171d-6494-4762-9955-27aa8c3b342f
2026-03-29 14:37:23|QUESTION|15|918|212b171d-6494-4762-9955-27aa8c3b342f
2026-03-29 14:37:23|JSON_SAVED||918|212b171d-6494-4762-9955-27aa8c3b342f
2026-03-29 14:37:23|QUESTION_ADVANCE||919|07859cde-e49b-437b-b610-5a8b9d2a354e
2026-03-29 14:39:39|QUESTION_SENT||919|07859cde-e49b-437b-b610-5a8b9d2a354e
2026-03-29 14:40:27|JSON_VERIFIED||919|07859cde-e49b-437b-b610-5a8b9d2a354e
2026-03-29 14:40:27|QUESTION|16|919|07859cde-e49b-437b-b610-5a8b9d2a354e
2026-03-29 14:40:27|JSON_SAVED||919|07859cde-e49b-437b-b610-5a8b9d2a354e
2026-03-29 14:40:27|QUESTION_ADVANCE||920|14fe209c-db7c-4bf6-a5ad-a40b1aa95eb6
2026-03-29 14:42:54|QUESTION_SENT||920|14fe209c-db7c-4bf6-a5ad-a40b1aa95eb6
2026-03-29 14:46:09|QUESTION_SENT||920|14fe209c-db7c-4bf6-a5ad-a40b1aa95eb6
2026-03-29 14:49:23|QUESTION_SENT||920|14fe209c-db7c-4bf6-a5ad-a40b1aa95eb6
2026-03-29 14:52:38|QUESTION_SENT||920|14fe209c-db7c-4bf6-a5ad-a40b1aa95eb6
2026-03-29 14:55:53|QUESTION_SENT||920|14fe209c-db7c-4bf6-a5ad-a40b1aa95eb6
2026-03-29 14:56:31|JSON_VERIFIED||920|14fe209c-db7c-4bf6-a5ad-a40b1aa95eb6
2026-03-29 14:56:31|QUESTION|17|920|14fe209c-db7c-4bf6-a5ad-a40b1aa95eb6
2026-03-29 14:56:31|JSON_SAVED||920|14fe209c-db7c-4bf6-a5ad-a40b1aa95eb6
2026-03-29 14:56:31|QUESTION_ADVANCE||921|077dde8f-38e4-4377-bc34-6f7473b10367
2026-03-29 14:59:07|QUESTION_SENT||921|077dde8f-38e4-4377-bc34-6f7473b10367
