timestamp|event_type|attempt_number|global_index|question_uid
2026-04-04 09:26:54|RESTART||2251|34b5321b-03b0-409f-9074-4f284cd2d51d
2026-04-04 09:28:00|QUESTION_SENT||2251|34b5321b-03b0-409f-9074-4f284cd2d51d
2026-04-04 09:30:29|JSON_VERIFIED||2251|34b5321b-03b0-409f-9074-4f284cd2d51d
2026-04-04 09:30:29|QUESTION|1|2251|34b5321b-03b0-409f-9074-4f284cd2d51d
2026-04-04 09:30:29|JSON_SAVED||2251|34b5321b-03b0-409f-9074-4f284cd2d51d
2026-04-04 09:30:29|QUESTION_ADVANCE||2252|d926928a-d818-4aab-979c-d4482ead0583
2026-04-04 09:30:55|QUESTION_SENT||2252|d926928a-d818-4aab-979c-d4482ead0583
2026-04-04 09:32:08|JSON_VERIFIED||2252|d926928a-d818-4aab-979c-d4482ead0583
2026-04-04 09:32:08|QUESTION|2|2252|d926928a-d818-4aab-979c-d4482ead0583
2026-04-04 09:32:08|JSON_SAVED||2252|d926928a-d818-4aab-979c-d4482ead0583
2026-04-04 09:32:08|QUESTION_ADVANCE||2253|3c687c0a-a51b-42b7-a95d-e6ee9e558d2e
2026-04-04 09:32:34|QUESTION_SENT||2253|3c687c0a-a51b-42b7-a95d-e6ee9e558d2e
2026-04-04 09:34:15|JSON_VERIFIED||2253|3c687c0a-a51b-42b7-a95d-e6ee9e558d2e
2026-04-04 09:34:15|QUESTION|3|2253|3c687c0a-a51b-42b7-a95d-e6ee9e558d2e
2026-04-04 09:34:15|JSON_SAVED||2253|3c687c0a-a51b-42b7-a95d-e6ee9e558d2e
2026-04-04 09:34:15|QUESTION_ADVANCE||2254|78ab76cf-8e97-4c90-a0b4-47550e1cd989
2026-04-04 09:34:41|QUESTION_SENT||2254|78ab76cf-8e97-4c90-a0b4-47550e1cd989
2026-04-04 09:35:48|JSON_VERIFIED||2254|78ab76cf-8e97-4c90-a0b4-47550e1cd989
2026-04-04 09:35:48|QUESTION|4|2254|78ab76cf-8e97-4c90-a0b4-47550e1cd989
2026-04-04 09:35:48|JSON_SAVED||2254|78ab76cf-8e97-4c90-a0b4-47550e1cd989
2026-04-04 09:35:48|QUESTION_ADVANCE||2255|0cf0ec22-f1ac-445a-a449-7a3d49b0ae64
2026-04-04 09:36:15|QUESTION_SENT||2255|0cf0ec22-f1ac-445a-a449-7a3d49b0ae64
2026-04-04 09:39:36|JSON_VERIFIED||2255|0cf0ec22-f1ac-445a-a449-7a3d49b0ae64
2026-04-04 09:39:36|QUESTION|5|2255|0cf0ec22-f1ac-445a-a449-7a3d49b0ae64
2026-04-04 09:39:36|JSON_SAVED||2255|0cf0ec22-f1ac-445a-a449-7a3d49b0ae64
2026-04-04 09:39:36|QUESTION_ADVANCE||2256|5caf2283-a95a-4b9f-a258-8e60877d4694
2026-04-04 09:40:02|QUESTION_SENT||2256|5caf2283-a95a-4b9f-a258-8e60877d4694
2026-04-04 09:41:48|JSON_VERIFIED||2256|5caf2283-a95a-4b9f-a258-8e60877d4694
2026-04-04 09:41:48|QUESTION|6|2256|5caf2283-a95a-4b9f-a258-8e60877d4694
2026-04-04 09:41:48|JSON_SAVED||2256|5caf2283-a95a-4b9f-a258-8e60877d4694
2026-04-04 09:41:48|QUESTION_ADVANCE||2257|6bcb185c-70cb-4566-b37d-eed87887b89b
2026-04-04 09:42:14|QUESTION_SENT||2257|6bcb185c-70cb-4566-b37d-eed87887b89b
2026-04-04 09:44:50|JSON_VERIFIED||2257|6bcb185c-70cb-4566-b37d-eed87887b89b
2026-04-04 09:44:50|QUESTION|7|2257|6bcb185c-70cb-4566-b37d-eed87887b89b
2026-04-04 09:44:50|JSON_SAVED||2257|6bcb185c-70cb-4566-b37d-eed87887b89b
2026-04-04 09:44:50|QUESTION_ADVANCE||2258|2833b78d-2b99-4382-be9d-cba3a7e1eec7
2026-04-04 09:45:16|QUESTION_SENT||2258|2833b78d-2b99-4382-be9d-cba3a7e1eec7
2026-04-04 09:47:23|JSON_VERIFIED||2258|2833b78d-2b99-4382-be9d-cba3a7e1eec7
2026-04-04 09:47:23|QUESTION|8|2258|2833b78d-2b99-4382-be9d-cba3a7e1eec7
2026-04-04 09:47:23|JSON_SAVED||2258|2833b78d-2b99-4382-be9d-cba3a7e1eec7
2026-04-04 09:47:23|QUESTION_ADVANCE||2259|9435dd10-f008-4f94-bb68-d4876b373b95
2026-04-04 09:47:49|QUESTION_SENT||2259|9435dd10-f008-4f94-bb68-d4876b373b95
2026-04-04 09:50:04|JSON_VERIFIED||2259|9435dd10-f008-4f94-bb68-d4876b373b95
2026-04-04 09:50:04|QUESTION|9|2259|9435dd10-f008-4f94-bb68-d4876b373b95
2026-04-04 09:50:04|JSON_SAVED||2259|9435dd10-f008-4f94-bb68-d4876b373b95
2026-04-04 09:50:04|QUESTION_ADVANCE||2260|f2cb9cce-49ae-43fe-a99e-34981b2ede00
2026-04-04 09:50:30|QUESTION_SENT||2260|f2cb9cce-49ae-43fe-a99e-34981b2ede00
2026-04-04 09:53:19|JSON_VERIFIED||2260|f2cb9cce-49ae-43fe-a99e-34981b2ede00
2026-04-04 09:53:19|QUESTION|10|2260|f2cb9cce-49ae-43fe-a99e-34981b2ede00
2026-04-04 09:53:19|JSON_SAVED||2260|f2cb9cce-49ae-43fe-a99e-34981b2ede00
2026-04-04 09:53:19|QUESTION_ADVANCE||2261|4403b386-cde0-4c60-b1f9-21ba32bb94f7
2026-04-04 09:53:46|QUESTION_SENT||2261|4403b386-cde0-4c60-b1f9-21ba32bb94f7
2026-04-04 09:58:20|QUESTION_SENT||2261|4403b386-cde0-4c60-b1f9-21ba32bb94f7
2026-04-04 10:00:42|JSON_VERIFIED||2261|4403b386-cde0-4c60-b1f9-21ba32bb94f7
2026-04-04 10:00:42|QUESTION|11|2261|4403b386-cde0-4c60-b1f9-21ba32bb94f7
2026-04-04 10:00:42|JSON_SAVED||2261|4403b386-cde0-4c60-b1f9-21ba32bb94f7
2026-04-04 10:00:42|QUESTION_ADVANCE||2262|20b125cd-6617-4aed-bc51-3da9ed303fa4
2026-04-04 10:01:08|QUESTION_SENT||2262|20b125cd-6617-4aed-bc51-3da9ed303fa4
2026-04-04 10:02:54|JSON_VERIFIED||2262|20b125cd-6617-4aed-bc51-3da9ed303fa4
2026-04-04 10:02:54|QUESTION|12|2262|20b125cd-6617-4aed-bc51-3da9ed303fa4
2026-04-04 10:02:54|JSON_SAVED||2262|20b125cd-6617-4aed-bc51-3da9ed303fa4
2026-04-04 10:02:55|QUESTION_ADVANCE||2263|3897823b-7383-4589-b5a1-295826ae0b19
2026-04-04 10:03:21|QUESTION_SENT||2263|3897823b-7383-4589-b5a1-295826ae0b19
2026-04-04 10:03:54|JSON_VERIFY_FAILED||2263|3897823b-7383-4589-b5a1-295826ae0b19
2026-04-04 10:03:54|QUESTION|13|2263|3897823b-7383-4589-b5a1-295826ae0b19
2026-04-04 10:04:20|QUESTION_SENT||2263|3897823b-7383-4589-b5a1-295826ae0b19
2026-04-04 10:05:34|JSON_VERIFIED||2263|3897823b-7383-4589-b5a1-295826ae0b19
2026-04-04 10:05:34|QUESTION|14|2263|3897823b-7383-4589-b5a1-295826ae0b19
2026-04-04 10:05:34|JSON_SAVED||2263|3897823b-7383-4589-b5a1-295826ae0b19
2026-04-04 10:05:34|QUESTION_ADVANCE||2264|a2fd9a78-0f39-4333-a889-e77aca85d489
2026-04-04 10:06:00|QUESTION_SENT||2264|a2fd9a78-0f39-4333-a889-e77aca85d489
2026-04-04 10:06:26|JSON_VERIFY_FAILED||2264|a2fd9a78-0f39-4333-a889-e77aca85d489
2026-04-04 10:06:26|QUESTION|15|2264|a2fd9a78-0f39-4333-a889-e77aca85d489
2026-04-04 10:06:52|QUESTION_SENT||2264|a2fd9a78-0f39-4333-a889-e77aca85d489
2026-04-04 10:07:45|JSON_VERIFIED||2264|a2fd9a78-0f39-4333-a889-e77aca85d489
2026-04-04 10:07:45|QUESTION|16|2264|a2fd9a78-0f39-4333-a889-e77aca85d489
2026-04-04 10:07:45|JSON_SAVED||2264|a2fd9a78-0f39-4333-a889-e77aca85d489
2026-04-04 10:07:45|QUESTION_ADVANCE||2265|7024446b-28bb-41d1-a6b9-3ab2559120df
2026-04-04 10:08:11|QUESTION_SENT||2265|7024446b-28bb-41d1-a6b9-3ab2559120df
2026-04-04 10:10:13|JSON_VERIFIED||2265|7024446b-28bb-41d1-a6b9-3ab2559120df
2026-04-04 10:10:13|QUESTION|17|2265|7024446b-28bb-41d1-a6b9-3ab2559120df
2026-04-04 10:10:13|JSON_SAVED||2265|7024446b-28bb-41d1-a6b9-3ab2559120df
2026-04-04 10:10:13|QUESTION_ADVANCE||2266|001ceedb-8577-4f82-bfb6-1834f9a828fd
2026-04-04 10:10:40|QUESTION_SENT||2266|001ceedb-8577-4f82-bfb6-1834f9a828fd
2026-04-04 10:11:08|JSON_VERIFY_FAILED||2266|001ceedb-8577-4f82-bfb6-1834f9a828fd
2026-04-04 10:11:08|QUESTION|18|2266|001ceedb-8577-4f82-bfb6-1834f9a828fd
2026-04-04 10:11:34|QUESTION_SENT||2266|001ceedb-8577-4f82-bfb6-1834f9a828fd
2026-04-04 10:15:00|JSON_VERIFIED||2266|001ceedb-8577-4f82-bfb6-1834f9a828fd
2026-04-04 10:15:00|QUESTION|19|2266|001ceedb-8577-4f82-bfb6-1834f9a828fd
2026-04-04 10:15:00|JSON_SAVED||2266|001ceedb-8577-4f82-bfb6-1834f9a828fd
2026-04-04 10:15:00|QUESTION_ADVANCE||2267|d156ff32-17ac-4f52-aa23-c8530da35bf4
2026-04-04 10:15:27|QUESTION_SENT||2267|d156ff32-17ac-4f52-aa23-c8530da35bf4
2026-04-04 10:17:20|JSON_VERIFIED||2267|d156ff32-17ac-4f52-aa23-c8530da35bf4
2026-04-04 10:17:20|QUESTION|20|2267|d156ff32-17ac-4f52-aa23-c8530da35bf4
2026-04-04 10:17:20|JSON_SAVED||2267|d156ff32-17ac-4f52-aa23-c8530da35bf4
2026-04-04 10:17:20|QUESTION_ADVANCE||2268|5cd7d347-998d-4a1f-a983-8841b97f7dd9
2026-04-04 10:17:47|QUESTION_SENT||2268|5cd7d347-998d-4a1f-a983-8841b97f7dd9
2026-04-04 10:18:59|JSON_VERIFY_FAILED||2268|5cd7d347-998d-4a1f-a983-8841b97f7dd9
2026-04-04 10:18:59|QUESTION|21|2268|5cd7d347-998d-4a1f-a983-8841b97f7dd9
2026-04-04 10:19:05|QUESTION_SENT||2268|5cd7d347-998d-4a1f-a983-8841b97f7dd9
2026-04-04 10:21:03|QUESTION_SENT||2268|5cd7d347-998d-4a1f-a983-8841b97f7dd9
2026-04-04 10:22:58|JSON_VERIFIED||2268|5cd7d347-998d-4a1f-a983-8841b97f7dd9
2026-04-04 10:22:58|QUESTION|22|2268|5cd7d347-998d-4a1f-a983-8841b97f7dd9
2026-04-04 10:22:58|JSON_SAVED||2268|5cd7d347-998d-4a1f-a983-8841b97f7dd9
2026-04-04 10:22:58|QUESTION_ADVANCE||2269|e8bdb42b-ab8d-4fa2-aada-cb1fec7e93f9
2026-04-04 10:23:24|QUESTION_SENT||2269|e8bdb42b-ab8d-4fa2-aada-cb1fec7e93f9
2026-04-04 10:24:25|JSON_VERIFIED||2269|e8bdb42b-ab8d-4fa2-aada-cb1fec7e93f9
2026-04-04 10:24:25|QUESTION|23|2269|e8bdb42b-ab8d-4fa2-aada-cb1fec7e93f9
2026-04-04 10:24:25|JSON_SAVED||2269|e8bdb42b-ab8d-4fa2-aada-cb1fec7e93f9
2026-04-04 10:24:25|QUESTION_ADVANCE||2270|2a3fe344-f76e-4a2d-b43b-0169e6fd961b
2026-04-04 10:24:52|QUESTION_SENT||2270|2a3fe344-f76e-4a2d-b43b-0169e6fd961b
2026-04-04 10:27:18|JSON_VERIFIED||2270|2a3fe344-f76e-4a2d-b43b-0169e6fd961b
2026-04-04 10:27:18|QUESTION|24|2270|2a3fe344-f76e-4a2d-b43b-0169e6fd961b
2026-04-04 10:27:18|JSON_SAVED||2270|2a3fe344-f76e-4a2d-b43b-0169e6fd961b
2026-04-04 10:27:18|QUESTION_ADVANCE||2271|09242a07-f9f8-471e-a48e-44ce376c58e0
2026-04-04 10:27:44|QUESTION_SENT||2271|09242a07-f9f8-471e-a48e-44ce376c58e0
2026-04-04 10:30:56|JSON_VERIFIED||2271|09242a07-f9f8-471e-a48e-44ce376c58e0
2026-04-04 10:30:56|QUESTION|25|2271|09242a07-f9f8-471e-a48e-44ce376c58e0
2026-04-04 10:30:56|JSON_SAVED||2271|09242a07-f9f8-471e-a48e-44ce376c58e0
2026-04-04 10:30:56|QUESTION_ADVANCE||2272|4d79a1e0-0964-4549-9a6a-fdbab971b129
2026-04-04 10:31:22|QUESTION_SENT||2272|4d79a1e0-0964-4549-9a6a-fdbab971b129
2026-04-04 10:33:54|JSON_VERIFIED||2272|4d79a1e0-0964-4549-9a6a-fdbab971b129
2026-04-04 10:33:54|QUESTION|26|2272|4d79a1e0-0964-4549-9a6a-fdbab971b129
